transaction_id,date,month,quarter,sku,product_name,category,subcategory,region,channel,sales_rep,units_sold,unit_price_usd,gross_revenue_usd,discount_pct,net_revenue_usd,cogs_usd,gross_profit_usd
TXN-00003,2025-04-04,2025-04,Q2-2025,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,South,Direct to Consumer,Vikram Nair,311,2.05,637.55,15,541.92,217.3,324.62
TXN-00273,2025-04-04,2025-04,Q2-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,West,E-Commerce,Meena Krishnan,455,9.84,4477.2,5,4253.34,1941.0,2312.34
TXN-00435,2025-04-04,2025-04,Q2-2025,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,North,General Trade,Rahul Mehta,98,3.93,385.14,0,385.14,210.22,174.92
TXN-00065,2025-04-05,2025-04,Q2-2025,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,West,General Trade,Rohan Gupta,142,2.33,330.86,15,281.23,139.39,141.84
TXN-00667,2025-04-05,2025-04,Q2-2025,NB-WASH-001,NovaBite Liquid Hand Wash 250ml,Personal Care,Hand Wash,East,Modern Trade,Sneha Patel,251,5.17,1297.67,0,1297.67,663.11,634.56
TXN-00191,2025-04-06,2025-04,Q2-2025,NB-SHMP-001,NovaBite Shampoo Coconut 400ml,Personal Care,Shampoo,West,Modern Trade,Vikram Nair,462,10.6,4897.2,0,4897.2,2263.65,2633.55
TXN-00795,2025-04-06,2025-04,Q2-2025,NB-SHMP-002,NovaBite Shampoo Keratin 400ml,Personal Care,Shampoo,South,E-Commerce,Divya Joshi,220,10.99,2417.8,0,2417.8,1188.54,1229.26
TXN-00151,2025-04-07,2025-04,Q2-2025,NB-WASH-002,NovaBite Foaming Hand Wash 300ml,Personal Care,Hand Wash,North,General Trade,Meena Krishnan,464,5.01,2324.64,0,2324.64,1218.37,1106.27
TXN-00352,2025-04-07,2025-04,Q2-2025,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,East,Direct to Consumer,Meena Krishnan,48,1.68,80.64,15,68.54,28.37,40.17
TXN-00718,2025-04-07,2025-04,Q2-2025,NB-WASH-002,NovaBite Foaming Hand Wash 300ml,Personal Care,Hand Wash,West,General Trade,Arjun Rao,434,5.87,2547.58,0,2547.58,1219.69,1327.89
TXN-00499,2025-04-08,2025-04,Q2-2025,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,Central,Direct to Consumer,Arjun Rao,68,1.36,92.48,10,83.23,36.06,47.17
TXN-00513,2025-04-08,2025-04,Q2-2025,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,South,Modern Trade,Arjun Rao,62,9.06,561.72,10,505.55,258.3,247.25
TXN-00621,2025-04-08,2025-04,Q2-2025,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,North,Direct to Consumer,Karan Malhotra,149,9.66,1439.34,5,1367.37,585.46,781.91
TXN-00741,2025-04-08,2025-04,Q2-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,North,General Trade,Anita Desai,282,6.11,1723.02,5,1636.87,796.65,840.22
TXN-00160,2025-04-09,2025-04,Q2-2025,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,South,Direct to Consumer,Meena Krishnan,184,2.02,371.68,0,371.68,188.9,182.78
TXN-00997,2025-04-11,2025-04,Q2-2025,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,Central,Modern Trade,Vikram Nair,252,2.07,521.64,0,521.64,282.53,239.11
TXN-00063,2025-04-12,2025-04,Q2-2025,NB-WASH-001,NovaBite Liquid Hand Wash 250ml,Personal Care,Hand Wash,Central,General Trade,Rahul Mehta,78,3.75,292.5,10,263.25,126.27,136.98
TXN-00239,2025-04-12,2025-04,Q2-2025,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,East,Direct to Consumer,Divya Joshi,86,4.23,363.78,5,345.59,145.48,200.11
TXN-00689,2025-04-12,2025-04,Q2-2025,NB-WASH-001,NovaBite Liquid Hand Wash 250ml,Personal Care,Hand Wash,Central,Modern Trade,Rohan Gupta,433,4.83,2091.39,0,2091.39,999.28,1092.11
TXN-00788,2025-04-12,2025-04,Q2-2025,NB-SHMP-001,NovaBite Shampoo Coconut 400ml,Personal Care,Shampoo,North,E-Commerce,Rahul Mehta,322,10.37,3339.14,5,3172.18,1299.3,1872.88
TXN-00503,2025-04-13,2025-04,Q2-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,Central,Modern Trade,Rohan Gupta,347,6.58,2283.26,5,2169.1,911.45,1257.65
TXN-00167,2025-04-15,2025-04,Q2-2025,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,North,Direct to Consumer,Priya Sharma,481,4.2,2020.2,0,2020.2,982.55,1037.65
TXN-00594,2025-04-16,2025-04,Q2-2025,NB-SHMP-001,NovaBite Shampoo Coconut 400ml,Personal Care,Shampoo,West,Modern Trade,Divya Joshi,171,10.97,1875.87,0,1875.87,940.03,935.84
TXN-00857,2025-04-16,2025-04,Q2-2025,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,Central,Modern Trade,Meena Krishnan,479,3.77,1805.83,15,1534.96,644.2,890.76
TXN-00125,2025-04-17,2025-04,Q2-2025,NB-SHMP-002,NovaBite Shampoo Keratin 400ml,Personal Care,Shampoo,West,General Trade,Vikram Nair,336,10.01,3363.36,0,3363.36,1681.77,1681.59
TXN-00401,2025-04-17,2025-04,Q2-2025,NB-WASH-002,NovaBite Foaming Hand Wash 300ml,Personal Care,Hand Wash,East,Modern Trade,Priya Sharma,35,6.07,212.45,5,201.83,93.85,107.98
TXN-00398,2025-04-18,2025-04,Q2-2025,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,Central,General Trade,Rahul Mehta,62,3.51,217.62,0,217.62,91.01,126.61
TXN-00899,2025-04-18,2025-04,Q2-2025,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,North,General Trade,Arjun Rao,85,3.66,311.1,10,279.99,140.78,139.21
TXN-00395,2025-04-19,2025-04,Q2-2025,NB-SNCK-001,NovaBite Oats & Honey Bar 40g,Snacks,Energy Bar,South,Direct to Consumer,Sneha Patel,145,1.86,269.7,0,269.7,114.26,155.44
TXN-00953,2025-04-20,2025-04,Q2-2025,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,West,Direct to Consumer,Rahul Mehta,348,2.7,939.6,15,798.66,349.82,448.84
TXN-00384,2025-04-21,2025-04,Q2-2025,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,North,Direct to Consumer,Rahul Mehta,453,2.37,1073.61,15,912.57,407.56,505.01
TXN-00670,2025-04-21,2025-04,Q2-2025,NB-SHMP-002,NovaBite Shampoo Keratin 400ml,Personal Care,Shampoo,Central,E-Commerce,Priya Sharma,345,11.16,3850.2,0,3850.2,1764.53,2085.67
TXN-00709,2025-04-21,2025-04,Q2-2025,NB-SHMP-002,NovaBite Shampoo Keratin 400ml,Personal Care,Shampoo,North,Modern Trade,Priya Sharma,330,12.37,4082.1,10,3673.89,1936.91,1736.98
TXN-00519,2025-04-22,2025-04,Q2-2025,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,East,Modern Trade,Arjun Rao,373,1.89,704.97,0,704.97,298.24,406.73
TXN-00232,2025-04-23,2025-04,Q2-2025,NB-SHMP-002,NovaBite Shampoo Keratin 400ml,Personal Care,Shampoo,South,Direct to Consumer,Divya Joshi,265,9.84,2607.6,5,2477.22,999.5,1477.72
TXN-00616,2025-04-25,2025-04,Q2-2025,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,South,E-Commerce,Sneha Patel,283,2.37,670.71,5,637.17,345.37,291.8
TXN-00104,2025-04-26,2025-04,Q2-2025,NB-WASH-001,NovaBite Liquid Hand Wash 250ml,Personal Care,Hand Wash,East,Modern Trade,Anita Desai,275,5.52,1518.0,0,1518.0,648.53,869.47
TXN-00105,2025-04-26,2025-04,Q2-2025,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,West,Direct to Consumer,Rahul Mehta,188,1.87,351.56,0,351.56,175.96,175.6
TXN-00199,2025-04-26,2025-04,Q2-2025,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,Central,Modern Trade,Meena Krishnan,32,2.2,70.4,0,70.4,30.84,39.56
TXN-00811,2025-04-26,2025-04,Q2-2025,NB-WASH-001,NovaBite Liquid Hand Wash 250ml,Personal Care,Hand Wash,West,Modern Trade,Priya Sharma,385,6.38,2456.3,0,2456.3,1139.37,1316.93
TXN-00430,2025-04-27,2025-04,Q2-2025,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,North,E-Commerce,Meena Krishnan,260,6.0,1560.0,0,1560.0,645.33,914.67
TXN-00575,2025-04-27,2025-04,Q2-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,North,Modern Trade,Anita Desai,484,8.05,3896.2,0,3896.2,1595.93,2300.27
TXN-00272,2025-04-28,2025-04,Q2-2025,NB-SNCK-001,NovaBite Oats & Honey Bar 40g,Snacks,Energy Bar,North,Modern Trade,Rahul Mehta,26,2.23,57.98,0,57.98,29.88,28.1
TXN-00713,2025-04-30,2025-04,Q2-2025,NB-SHMP-002,NovaBite Shampoo Keratin 400ml,Personal Care,Shampoo,East,E-Commerce,Rohan Gupta,418,11.89,4970.02,0,4970.02,2346.96,2623.06
TXN-00919,2025-05-04,2025-05,Q2-2025,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,West,E-Commerce,Rohan Gupta,457,2.3,1051.1,0,1051.1,447.79,603.31
TXN-00324,2025-05-05,2025-05,Q2-2025,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,North,Direct to Consumer,Karan Malhotra,308,4.0,1232.0,5,1170.4,630.29,540.11
TXN-00404,2025-05-05,2025-05,Q2-2025,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,West,Direct to Consumer,Divya Joshi,41,9.91,406.31,5,385.99,162.34,223.65
TXN-00030,2025-05-07,2025-05,Q2-2025,NB-SHMP-002,NovaBite Shampoo Keratin 400ml,Personal Care,Shampoo,South,Direct to Consumer,Rohan Gupta,119,9.82,1168.58,0,1168.58,496.29,672.29
TXN-00960,2025-05-07,2025-05,Q2-2025,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,South,Modern Trade,Vikram Nair,342,4.0,1368.0,0,1368.0,636.62,731.38
TXN-00557,2025-05-08,2025-05,Q2-2025,NB-SHMP-002,NovaBite Shampoo Keratin 400ml,Personal Care,Shampoo,West,E-Commerce,Rahul Mehta,355,14.22,5048.1,0,5048.1,2466.6,2581.5
TXN-00565,2025-05-08,2025-05,Q2-2025,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,Central,Modern Trade,Rahul Mehta,347,2.09,725.23,5,688.97,331.32,357.65
TXN-00752,2025-05-08,2025-05,Q2-2025,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,East,Modern Trade,Karan Malhotra,363,4.4,1597.2,10,1437.48,732.67,704.81
TXN-00227,2025-05-09,2025-05,Q2-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,Central,E-Commerce,Sneha Patel,135,7.3,985.5,10,886.95,408.81,478.14
TXN-00329,2025-05-09,2025-05,Q2-2025,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,South,E-Commerce,Priya Sharma,63,2.44,153.72,0,153.72,64.16,89.56
TXN-00488,2025-05-09,2025-05,Q2-2025,NB-SHMP-001,NovaBite Shampoo Coconut 400ml,Personal Care,Shampoo,North,Direct to Consumer,Karan Malhotra,420,9.07,3809.4,5,3618.93,1545.97,2072.96
TXN-00489,2025-05-09,2025-05,Q2-2025,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,East,Modern Trade,Anita Desai,481,4.22,2029.82,5,1928.33,898.8,1029.53
TXN-00668,2025-05-09,2025-05,Q2-2025,NB-SHMP-002,NovaBite Shampoo Keratin 400ml,Personal Care,Shampoo,South,E-Commerce,Divya Joshi,328,11.54,3785.12,0,3785.12,1908.69,1876.43
TXN-00672,2025-05-11,2025-05,Q2-2025,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,Central,Modern Trade,Arjun Rao,453,3.66,1657.98,0,1657.98,709.55,948.43
TXN-00757,2025-05-11,2025-05,Q2-2025,NB-WASH-001,NovaBite Liquid Hand Wash 250ml,Personal Care,Hand Wash,East,Modern Trade,Sneha Patel,52,5.23,271.96,0,271.96,143.52,128.44
TXN-00804,2025-05-11,2025-05,Q2-2025,NB-SHMP-002,NovaBite Shampoo Keratin 400ml,Personal Care,Shampoo,North,Direct to Consumer,Karan Malhotra,37,11.4,421.8,0,421.8,182.4,239.4
TXN-00855,2025-05-11,2025-05,Q2-2025,NB-SHMP-001,NovaBite Shampoo Coconut 400ml,Personal Care,Shampoo,Central,E-Commerce,Arjun Rao,220,8.63,1898.6,0,1898.6,788.61,1109.99
TXN-00962,2025-05-11,2025-05,Q2-2025,NB-WASH-002,NovaBite Foaming Hand Wash 300ml,Personal Care,Hand Wash,South,General Trade,Rohan Gupta,251,4.23,1061.73,5,1008.64,492.0,516.64
TXN-00748,2025-05-13,2025-05,Q2-2025,NB-WASH-001,NovaBite Liquid Hand Wash 250ml,Personal Care,Hand Wash,North,Modern Trade,Anita Desai,346,5.66,1958.36,0,1958.36,808.21,1150.15
TXN-00958,2025-05-13,2025-05,Q2-2025,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,West,Direct to Consumer,Karan Malhotra,165,5.35,882.75,5,838.61,380.82,457.79
TXN-00353,2025-05-14,2025-05,Q2-2025,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,East,E-Commerce,Rohan Gupta,177,2.78,492.06,15,418.25,215.87,202.38
TXN-00604,2025-05-14,2025-05,Q2-2025,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,East,E-Commerce,Divya Joshi,406,11.02,4474.12,0,4474.12,2045.39,2428.73
TXN-00964,2025-05-14,2025-05,Q2-2025,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,West,E-Commerce,Priya Sharma,214,5.24,1121.36,5,1065.29,541.9,523.39
TXN-00294,2025-05-15,2025-05,Q2-2025,NB-SNCK-001,NovaBite Oats & Honey Bar 40g,Snacks,Energy Bar,South,General Trade,Divya Joshi,104,1.6,166.4,5,158.08,86.71,71.37
TXN-00080,2025-05-16,2025-05,Q2-2025,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,East,Modern Trade,Meena Krishnan,64,2.52,161.28,0,161.28,79.89,81.39
TXN-00411,2025-05-17,2025-05,Q2-2025,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,Central,E-Commerce,Anita Desai,29,4.53,131.37,0,131.37,64.4,66.97
TXN-00839,2025-05-17,2025-05,Q2-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,North,Direct to Consumer,Vikram Nair,172,7.35,1264.2,5,1200.99,650.35,550.64
TXN-00946,2025-05-17,2025-05,Q2-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,South,Modern Trade,Sneha Patel,420,6.84,2872.8,15,2441.88,1314.35,1127.53
TXN-00389,2025-05-18,2025-05,Q2-2025,NB-SHMP-002,NovaBite Shampoo Keratin 400ml,Personal Care,Shampoo,Central,General Trade,Meena Krishnan,40,8.06,322.4,0,322.4,163.38,159.02
TXN-00774,2025-05-18,2025-05,Q2-2025,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,South,Direct to Consumer,Rahul Mehta,485,7.93,3846.05,5,3653.75,1559.3,2094.45
TXN-00937,2025-05-19,2025-05,Q2-2025,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,Central,Direct to Consumer,Rohan Gupta,67,3.72,249.24,15,211.85,89.44,122.41
TXN-00870,2025-05-20,2025-05,Q2-2025,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,North,Modern Trade,Arjun Rao,69,2.63,181.47,5,172.4,84.49,87.91
TXN-00966,2025-05-21,2025-05,Q2-2025,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,West,Direct to Consumer,Rahul Mehta,328,10.79,3539.12,0,3539.12,1653.65,1885.47
TXN-00812,2025-05-22,2025-05,Q2-2025,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,West,Modern Trade,Rohan Gupta,133,4.63,615.79,15,523.42,210.34,313.08
TXN-00376,2025-05-23,2025-05,Q2-2025,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,South,Modern Trade,Anita Desai,497,4.09,2032.73,5,1931.09,999.24,931.85
TXN-00877,2025-05-24,2025-05,Q2-2025,NB-WASH-002,NovaBite Foaming Hand Wash 300ml,Personal Care,Hand Wash,North,E-Commerce,Rohan Gupta,128,7.24,926.72,0,926.72,374.82,551.9
TXN-00699,2025-05-25,2025-05,Q2-2025,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,North,Direct to Consumer,Rohan Gupta,288,9.76,2810.88,5,2670.34,1421.7,1248.64
TXN-00302,2025-05-26,2025-05,Q2-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,North,General Trade,Rahul Mehta,442,6.2,2740.4,15,2329.34,1047.48,1281.86
TXN-00692,2025-05-27,2025-05,Q2-2025,NB-SHMP-001,NovaBite Shampoo Coconut 400ml,Personal Care,Shampoo,West,Direct to Consumer,Rahul Mehta,67,9.51,637.17,5,605.31,327.28,278.03
TXN-00298,2025-05-29,2025-05,Q2-2025,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,East,E-Commerce,Priya Sharma,426,2.81,1197.06,5,1137.21,592.4,544.81
TXN-00383,2025-05-29,2025-05,Q2-2025,NB-WASH-002,NovaBite Foaming Hand Wash 300ml,Personal Care,Hand Wash,Central,E-Commerce,Rahul Mehta,354,6.09,2155.86,0,2155.86,934.52,1221.34
TXN-00147,2025-05-30,2025-05,Q2-2025,NB-SNCK-001,NovaBite Oats & Honey Bar 40g,Snacks,Energy Bar,Central,Modern Trade,Rohan Gupta,123,1.95,239.85,0,239.85,122.1,117.75
TXN-00471,2025-05-30,2025-05,Q2-2025,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,South,Modern Trade,Meena Krishnan,311,8.78,2730.58,0,2730.58,1429.67,1300.91
TXN-00509,2025-05-30,2025-05,Q2-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,East,General Trade,Anita Desai,287,6.07,1742.09,0,1742.09,882.46,859.63
TXN-00236,2025-05-31,2025-05,Q2-2025,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,East,Modern Trade,Meena Krishnan,240,2.6,624.0,0,624.0,326.85,297.15
TXN-00268,2025-06-01,2025-06,Q2-2025,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,North,Modern Trade,Divya Joshi,113,1.91,215.83,0,215.83,91.66,124.17
TXN-00175,2025-06-03,2025-06,Q2-2025,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,Central,Modern Trade,Arjun Rao,47,8.33,391.51,5,371.93,150.87,221.06
TXN-00183,2025-06-04,2025-06,Q2-2025,NB-SNCK-001,NovaBite Oats & Honey Bar 40g,Snacks,Energy Bar,South,Modern Trade,Meena Krishnan,195,1.87,364.65,0,364.65,155.72,208.93
TXN-00217,2025-06-04,2025-06,Q2-2025,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,South,General Trade,Arjun Rao,124,6.75,837.0,0,837.0,434.24,402.76
TXN-00112,2025-06-05,2025-06,Q2-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,South,Direct to Consumer,Sneha Patel,371,6.14,2277.94,15,1936.25,914.64,1021.61
TXN-00238,2025-06-05,2025-06,Q2-2025,NB-SNCK-001,NovaBite Oats & Honey Bar 40g,Snacks,Energy Bar,South,General Trade,Karan Malhotra,215,1.54,331.1,0,331.1,134.37,196.73
TXN-00548,2025-06-06,2025-06,Q2-2025,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,South,Direct to Consumer,Divya Joshi,56,8.1,453.6,5,430.92,173.05,257.87
TXN-00379,2025-06-07,2025-06,Q2-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,North,Direct to Consumer,Rohan Gupta,194,6.95,1348.3,15,1146.05,555.87,590.18
TXN-00482,2025-06-07,2025-06,Q2-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,West,General Trade,Rahul Mehta,48,6.96,334.08,0,334.08,178.97,155.11
TXN-00514,2025-06-07,2025-06,Q2-2025,NB-SHMP-002,NovaBite Shampoo Keratin 400ml,Personal Care,Shampoo,Central,Direct to Consumer,Vikram Nair,411,9.24,3797.64,10,3417.88,1514.62,1903.26
TXN-00592,2025-06-07,2025-06,Q2-2025,NB-BVGR-002,NovaBite Sparkling Water Lemon 330ml,Beverages,Water,East,Direct to Consumer,Anita Desai,153,1.64,250.92,15,213.28,103.76,109.52
TXN-00059,2025-06-11,2025-06,Q2-2025,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,South,Modern Trade,Sneha Patel,349,4.21,1469.29,0,1469.29,608.3,860.99
TXN-00525,2025-06-13,2025-06,Q2-2025,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,East,E-Commerce,Priya Sharma,430,4.72,2029.6,5,1928.12,1003.44,924.68
TXN-00551,2025-06-14,2025-06,Q2-2025,NB-SNCK-001,NovaBite Oats & Honey Bar 40g,Snacks,Energy Bar,South,Modern Trade,Vikram Nair,474,2.02,957.48,5,909.61,427.93,481.68
TXN-00491,2025-06-15,2025-06,Q2-2025,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,Central,General Trade,Arjun Rao,277,3.14,869.78,5,826.29,342.32,483.97
TXN-00869,2025-06-16,2025-06,Q2-2025,NB-SNCK-001,NovaBite Oats & Honey Bar 40g,Snacks,Energy Bar,North,Direct to Consumer,Rahul Mehta,79,2.08,164.32,0,164.32,83.1,81.22
TXN-00986,2025-06-16,2025-06,Q2-2025,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,East,Direct to Consumer,Anita Desai,286,2.27,649.22,0,649.22,309.52,339.7
TXN-00521,2025-06-17,2025-06,Q2-2025,NB-WASH-002,NovaBite Foaming Hand Wash 300ml,Personal Care,Hand Wash,East,General Trade,Anita Desai,44,5.05,222.2,0,222.2,102.74,119.46
TXN-00627,2025-06-17,2025-06,Q2-2025,NB-WASH-001,NovaBite Liquid Hand Wash 250ml,Personal Care,Hand Wash,South,Direct to Consumer,Rahul Mehta,350,4.71,1648.5,5,1566.07,717.84,848.23
TXN-00081,2025-06-18,2025-06,Q2-2025,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,South,Direct to Consumer,Anita Desai,343,4.09,1402.87,15,1192.44,641.46,550.98
TXN-00500,2025-06-18,2025-06,Q2-2025,NB-SNCK-001,NovaBite Oats & Honey Bar 40g,Snacks,Energy Bar,East,E-Commerce,Divya Joshi,201,2.41,484.41,0,484.41,258.93,225.48
TXN-00511,2025-06-19,2025-06,Q2-2025,NB-BVGR-001,NovaBite Green Tea 500ml,Beverages,Tea,East,Direct to Consumer,Priya Sharma,64,2.21,141.44,0,141.44,57.7,83.74
TXN-00258,2025-06-20,2025-06,Q2-2025,NB-SNCK-001,NovaBite Oats & Honey Bar 40g,Snacks,Energy Bar,East,Direct to Consumer,Divya Joshi,262,2.06,539.72,0,539.72,284.79,254.93
TXN-00641,2025-06-22,2025-06,Q2-2025,NB-WASH-002,NovaBite Foaming Hand Wash 300ml,Personal Care,Hand Wash,North,Direct to Consumer,Rohan Gupta,329,6.13,2016.77,0,2016.77,821.56,1195.21
TXN-00950,2025-06-23,2025-06,Q2-2025,NB-SNCK-003,NovaBite Granola Pouch 250g,Snacks,Granola,South,General Trade,Rohan Gupta,332,3.64,1208.48,0,1208.48,536.09,672.39
TXN-00965,2025-06-24,2025-06,Q2-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,West,General Trade,Priya Sharma,19,6.75,128.25,0,128.25,61.94,66.31
TXN-00852,2025-06-26,2025-06,Q2-2025,NB-SNCK-001,NovaBite Oats & Honey Bar 40g,Snacks,Energy Bar,North,E-Commerce,Sneha Patel,337,2.58,869.46,5,825.99,354.41,471.58
TXN-00636,2025-06-27,2025-06,Q2-2025,NB-COND-001,NovaBite Conditioner Argan 300ml,Personal Care,Conditioner,Central,General Trade,Rahul Mehta,89,6.61,588.29,15,500.05,219.77,280.28
TXN-00247,2025-06-29,2025-06,Q2-2025,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,East,General Trade,Rohan Gupta,185,3.32,614.2,10,552.78,285.12,267.66
TXN-00735,2025-06-29,2025-06,Q2-2025,NB-WASH-002,NovaBite Foaming Hand Wash 300ml,Personal Care,Hand Wash,East,Modern Trade,Sneha Patel,246,6.22,1530.12,5,1453.61,633.46,820.15
TXN-00408,2025-06-30,2025-06,Q2-2025,NB-WASH-002,NovaBite Foaming Hand Wash 300ml,Personal Care,Hand Wash,South,General Trade,Sneha Patel,427,4.58,1955.66,10,1760.09,718.8,1041.29
TXN-00475,2025-07-01,2025-07,Q3-2025,NB-CLNR-001,NovaBite Multi-Surface Spray 750ml,Home Care,Cleaner,North,Direct to Consumer,Sneha Patel,329,6.95,2286.55,0,2286.55,1141.66,1144.89
TXN-00893,2025-07-02,2025-07,Q3-2025,NB-SNCK-002,NovaBite Mixed Nuts Pack 100g,Snacks,Nuts,South,Direct to Consumer,Rahul Mehta,119,3.42,406.98,0,406.98,180.94,226.04
TXN-00372,2025-07-04,2025-07,Q3-2025,NB-CLNR-002,NovaBite Dishwash Liquid 500ml,Home Care,Dishwash,West,Modern Trade,Divya Joshi,325,5.06,1644.5,0,1644.5,734.25,910.25
TXN-00593,2025-07-07,2025-07,Q3-2025,NB-WASH-001,NovaBite Liquid Hand Wash 250ml,Personal Care,Hand Wash,Central,Direct to Consumer,Rohan Gupta,26,4.25,110.5,5,104.97,55.54,49.43
TXN-00068,2025-07-09,2025-07,Q3-2025,NB-WASH-002,NovaBite Foaming Hand Wash 300ml,Personal Care,Hand Wash,West,Direct to Consumer,Arjun Rao,248,6.5,1612.0,0,1612.0,846.19,765.81
TXN-00039,2025-07-10,2025-07,Q3-2025,NB-SNCK-001,NovaBite Oats & Honey Bar 40g,Snacks,Energy Bar,East,General Trade,Rohan Gupta,370,1.67,617.9,15,525.21,261.61,263.6
TXN-00568,2025-07-10,2025-07,Q3-2025,NB-SHMP-002,NovaBite Shampoo Keratin 400ml,Personal Care,Shampoo,North,E-Commerce,Karan Malhotra,219,12.75,2792.25,0,2792.25,1413.92,1378.33
